device_imei,customer_id,brand,model,os,sim_count
IMEI_000000000001634,1478-VPOAD,Oppo,Oppo-kg79,Android,1
IMEI_000000000001635,9995-HOTOH,Nokia,Nokia-ZM66,Android,2
IMEI_000000000001636,2988-PLAHS,Xiaomi,Xiaomi-eO86,Android,2
IMEI_000000000001637,1371-OJCEK,Nokia,Nokia-FK92,Android,2
IMEI_000000000001638,4999-IEZLT,Nokia,Nokia-YU53,Android,2
IMEI_000000000001639,8883-ANODQ,Huawei,Huawei-nL89,Android,1
IMEI_000000000001640,4690-LLKUA,Xiaomi,Xiaomi-Ha06,Android,1
IMEI_000000000001641,2351-RRBUE,Xiaomi,Xiaomi-SF10,Android,2
IMEI_000000000001642,5980-BDHPY,Apple,Apple-pj91,iOS,1
IMEI_000000000001643,1498-DQNRX,Oppo,Oppo-QJ10,Android,2
IMEI_000000000001644,9469-WEJBT,Oppo,Oppo-rS81,Android,2
IMEI_000000000001645,3331-HQDTW,Samsung,Samsung-NM09,Android,1
IMEI_000000000001646,9490-DFPMD,Samsung,Samsung-Cl08,Android,2
IMEI_000000000001647,2581-VKIRT,Nokia,Nokia-gu17,Android,2
IMEI_000000000001648,5442-XSDCW,Samsung,Samsung-cl38,Android,2
IMEI_000000000001649,7426-WEIJX,Samsung,Samsung-Kt74,Android,2
IMEI_000000000001650,2851-MMUTZ,Huawei,Huawei-rm42,Android,2
IMEI_000000000001651,3049-NDXFL,Apple,Apple-AC00,iOS,1
IMEI_000000000001652,8580-AECUZ,Samsung,Samsung-aP09,Android,1
IMEI_000000000001653,3307-TLCUD,Huawei,Huawei-WB27,Android,2
IMEI_000000000001654,6625-FLENO,Huawei,Huawei-SQ59,Android,2
IMEI_000000000001655,2967-MXRAV,Nokia,Nokia-Db67,Android,2
IMEI_000000000001656,7963-GQRMY,Nokia,Nokia-os27,Android,2
IMEI_000000000001657,8189-HBVRW,Oppo,Oppo-eU53,Android,1
IMEI_000000000001658,4163-KIUHY,Huawei,Huawei-ce82,Android,2
IMEI_000000000001659,1228-FZFRV,Huawei,Huawei-qY23,Android,2
IMEI_000000000001660,3500-NSDOA,Oppo,Oppo-oE05,Android,1
IMEI_000000000001661,1171-TYKUR,Huawei,Huawei-Bn76,Android,2
IMEI_000000000001662,3761-FLYZI,Huawei,Huawei-To11,Android,2
IMEI_000000000001663,2058-DCJBE,Xiaomi,Xiaomi-Qi10,Android,2
IMEI_000000000001664,5364-XYIRR,Huawei,Huawei-GC73,Android,2
IMEI_000000000001665,4829-AUOAX,Huawei,Huawei-xt97,Android,1
IMEI_000000000001666,1219-NNDDO,Huawei,Huawei-Qx53,Android,2
IMEI_000000000001667,8388-DMKAE,Xiaomi,Xiaomi-Ix95,Android,2
IMEI_000000000001668,4403-BWPAY,Samsung,Samsung-VK77,Android,2
IMEI_000000000001669,9659-QEQSY,Huawei,Huawei-Hx26,Android,2
IMEI_000000000001670,5405-ZMYXQ,Oppo,Oppo-ro52,Android,1
IMEI_000000000001671,5047-LHVLY,Huawei,Huawei-jB88,Android,2
IMEI_000000000001672,1442-OKRJE,Samsung,Samsung-AQ27,Android,1
IMEI_000000000001673,4737-AQCPU,Samsung,Samsung-zg69,Android,2
IMEI_000000000001674,9158-VCTQB,Apple,Apple-fx00,iOS,2
IMEI_000000000001675,2808-CHTDM,Samsung,Samsung-yF23,Android,1
IMEI_000000000001676,6311-UEUME,Oppo,Oppo-gK48,Android,1
IMEI_000000000001677,0793-TWELN,Huawei,Huawei-vA58,Android,2
IMEI_000000000001678,3283-WCWXT,Huawei,Huawei-ea37,Android,1
IMEI_000000000001679,1060-ENTOF,Samsung,Samsung-mf93,Android,2
IMEI_000000000001680,0999-QXNSA,Apple,Apple-Yg59,iOS,2
IMEI_000000000001681,5451-MHQOF,Nokia,Nokia-mH01,Android,1
IMEI_000000000001682,4836-WNFNO,Apple,Apple-kS13,iOS,2
IMEI_000000000001683,9225-BZLNZ,Huawei,Huawei-Ea26,Android,1
IMEI_000000000001684,0354-VXMJC,Oppo,Oppo-aQ94,Android,2
IMEI_000000000001685,4422-QVIJA,Nokia,Nokia-FH79,Android,1
IMEI_000000000001686,9365-SRSZE,Xiaomi,Xiaomi-SI24,Android,1
IMEI_000000000001687,6839-ITVZJ,Huawei,Huawei-bq81,Android,1
IMEI_000000000001688,8332-OSJDW,Apple,Apple-oC58,iOS,1
IMEI_000000000001689,4735-BJKOU,Oppo,Oppo-bZ67,Android,2
IMEI_000000000001690,0274-JKUJR,Nokia,Nokia-ek28,Android,1
IMEI_000000000001691,5740-YHGTW,Samsung,Samsung-XR86,Android,2
IMEI_000000000001692,8917-SZTTJ,Xiaomi,Xiaomi-WW41,Android,1
IMEI_000000000001693,1696-MZVAU,Xiaomi,Xiaomi-cR75,Android,1
IMEI_000000000001694,7359-WWYJV,Apple,Apple-KV41,iOS,2
IMEI_000000000001695,0375-HVGXO,Apple,Apple-oj04,iOS,2
IMEI_000000000001696,4906-ZHGPK,Xiaomi,Xiaomi-yt11,Android,1
IMEI_000000000001697,8593-WHYHV,Apple,Apple-mK08,iOS,1
IMEI_000000000001698,3795-GWTRD,Apple,Apple-dr28,iOS,1
IMEI_000000000001699,1298-PHBTI,Xiaomi,Xiaomi-uH61,Android,2
IMEI_000000000001700,6223-DHJGV,Huawei,Huawei-OA66,Android,2
IMEI_000000000001701,6961-MJKBO,Xiaomi,Xiaomi-aE64,Android,1
IMEI_000000000001702,6097-EQISJ,Huawei,Huawei-xR34,Android,1
IMEI_000000000001703,4423-YLHDV,Apple,Apple-Th64,iOS,2
IMEI_000000000001704,8158-WPEZG,Apple,Apple-qD43,iOS,1
IMEI_000000000001705,0107-YHINA,Apple,Apple-XR33,iOS,1
IMEI_000000000001706,4918-FYJNT,Huawei,Huawei-Ic98,Android,2
IMEI_000000000001707,0727-BNRLG,Xiaomi,Xiaomi-oY30,Android,1
IMEI_000000000001708,4854-CIDCF,Apple,Apple-hl48,iOS,2
IMEI_000000000001709,8640-SDGKB,Huawei,Huawei-Bg58,Android,2
IMEI_000000000001710,3280-MRDOF,Samsung,Samsung-lo38,Android,1
IMEI_000000000001711,6435-SRWBJ,Apple,Apple-aZ44,iOS,1
IMEI_000000000001712,9964-WBQDJ,Apple,Apple-iW81,iOS,2
IMEI_000000000001713,6303-KFWSL,Apple,Apple-oM49,iOS,1
IMEI_000000000001714,1702-CCFNJ,Xiaomi,Xiaomi-TN86,Android,1
IMEI_000000000001715,8932-CZHRQ,Apple,Apple-Pc82,iOS,1
IMEI_000000000001716,0386-CWRGM,Oppo,Oppo-wj80,Android,1
IMEI_000000000001717,5515-RUGKN,Xiaomi,Xiaomi-LY73,Android,2
IMEI_000000000001718,0404-AHASP,Huawei,Huawei-Xf11,Android,1
IMEI_000000000001719,7279-NMVJC,Apple,Apple-Ao81,iOS,2
IMEI_000000000001720,2081-VEYEH,Huawei,Huawei-fq00,Android,2
IMEI_000000000001721,6407-UTSLV,Apple,Apple-ZX62,iOS,1
IMEI_000000000001722,4116-TZAQJ,Huawei,Huawei-tg88,Android,1
IMEI_000000000001723,9060-HJJRW,Oppo,Oppo-CB00,Android,1
IMEI_000000000001724,2587-YNLES,Oppo,Oppo-yo19,Android,2
IMEI_000000000001725,7398-SKNQZ,Huawei,Huawei-LJ09,Android,1
IMEI_000000000001726,5935-FCCNB,Samsung,Samsung-zV09,Android,2
IMEI_000000000001727,1958-RNRKS,Xiaomi,Xiaomi-AO55,Android,2
IMEI_000000000001728,5136-RGMZO,Apple,Apple-cm20,iOS,2
IMEI_000000000001729,8345-MVDYC,Apple,Apple-KP55,iOS,1
IMEI_000000000001730,8226-BXGES,Xiaomi,Xiaomi-gy57,Android,1
IMEI_000000000001731,3877-JRJIP,Apple,Apple-ga99,iOS,1
IMEI_000000000001732,8375-DKEBR,Apple,Apple-iH93,iOS,1
IMEI_000000000001733,9705-IOVQQ,Huawei,Huawei-My04,Android,1
IMEI_000000000001734,1015-OWJKI,Nokia,Nokia-FA66,Android,1
IMEI_000000000001735,7511-YMXVQ,Huawei,Huawei-hE44,Android,2
IMEI_000000000001736,2040-XBAVJ,Apple,Apple-RL93,iOS,2
IMEI_000000000001737,7551-JOHTI,Xiaomi,Xiaomi-qq51,Android,1
IMEI_000000000001738,8887-IPQNC,Oppo,Oppo-xD21,Android,2
IMEI_000000000001739,8646-JCOMS,Huawei,Huawei-Va76,Android,1
IMEI_000000000001740,9804-ICWBG,Oppo,Oppo-DS69,Android,1
IMEI_000000000001741,1222-KJNZD,Huawei,Huawei-BN85,Android,1
IMEI_000000000001742,0106-GHRQR,Oppo,Oppo-ff65,Android,2
IMEI_000000000001743,5318-IXUZF,Huawei,Huawei-Oh35,Android,1
IMEI_000000000001744,3768-VHXQO,Xiaomi,Xiaomi-ji04,Android,1
IMEI_000000000001745,8952-WCVCD,Samsung,Samsung-Wl27,Android,1
IMEI_000000000001746,2418-TPEUN,Huawei,Huawei-lC54,Android,1
IMEI_000000000001747,3963-RYFNS,Xiaomi,Xiaomi-lp24,Android,1
IMEI_000000000001748,3198-VELRD,Samsung,Samsung-NU02,Android,2
IMEI_000000000001749,8540-ZQGEA,Oppo,Oppo-mh30,Android,1
IMEI_000000000001750,1320-REHCS,Xiaomi,Xiaomi-QU13,Android,2
IMEI_000000000001751,4137-JOPHL,Oppo,Oppo-It60,Android,1
IMEI_000000000001752,9436-ZBZCT,Huawei,Huawei-eb32,Android,2
IMEI_000000000001753,7801-CEDNV,Oppo,Oppo-jp68,Android,2
IMEI_000000000001754,2057-BOYKM,Oppo,Oppo-aF17,Android,2
IMEI_000000000001755,3658-QQJYD,Nokia,Nokia-bL37,Android,2
IMEI_000000000001756,1803-BGNBD,Oppo,Oppo-zM61,Android,1
IMEI_000000000001757,0134-XWXCE,Apple,Apple-OQ15,iOS,2
IMEI_000000000001758,6950-TWMYB,Huawei,Huawei-lE51,Android,1
IMEI_000000000001759,5848-FHRFC,Xiaomi,Xiaomi-Ck76,Android,1
IMEI_000000000001760,2243-FNMMI,Huawei,Huawei-fR93,Android,1
IMEI_000000000001761,2511-MORQY,Oppo,Oppo-zW05,Android,2
IMEI_000000000001762,5356-KZCKT,Oppo,Oppo-Ao46,Android,2
IMEI_000000000001763,9470-XCCEM,Xiaomi,Xiaomi-tT06,Android,1
IMEI_000000000001764,6519-CFDBX,Nokia,Nokia-lZ95,Android,2
IMEI_000000000001765,3902-MIVLE,Nokia,Nokia-ev38,Android,2
IMEI_000000000001766,0409-WTMPL,Apple,Apple-XI67,iOS,1
IMEI_000000000001767,8763-KIAFH,Oppo,Oppo-Io89,Android,2
IMEI_000000000001768,3669-WHAFY,Oppo,Oppo-Yc59,Android,2
IMEI_000000000001769,3055-VTCGS,Xiaomi,Xiaomi-Jj86,Android,2
IMEI_000000000001770,3144-KMTWZ,Oppo,Oppo-QK63,Android,1
IMEI_000000000001771,7279-BUYWN,Huawei,Huawei-Zu66,Android,1
IMEI_000000000001772,7156-MHUGY,Nokia,Nokia-ey88,Android,1
IMEI_000000000001773,7198-GLXTC,Xiaomi,Xiaomi-CT80,Android,2
IMEI_000000000001774,2007-QVGAW,Apple,Apple-Lk06,iOS,1
IMEI_000000000001775,5207-PLSTK,Nokia,Nokia-sa96,Android,2
IMEI_000000000001776,2307-FYNNL,Apple,Apple-CQ52,iOS,2
IMEI_000000000001777,5605-XNWEN,Nokia,Nokia-wU16,Android,1
IMEI_000000000001778,2155-AMQRX,Apple,Apple-of23,iOS,2
IMEI_000000000001779,6181-AXXYF,Samsung,Samsung-QV29,Android,1
IMEI_000000000001780,5091-HFAZW,Apple,Apple-vL77,iOS,1
IMEI_000000000001781,0516-VRYBW,Huawei,Huawei-WR80,Android,1
IMEI_000000000001782,2519-LBNQL,Samsung,Samsung-xs84,Android,2
IMEI_000000000001783,8623-ULFNQ,Samsung,Samsung-KM68,Android,1
IMEI_000000000001784,8380-PEFPE,Samsung,Samsung-hZ22,Android,1
IMEI_000000000001785,5687-DKDTV,Oppo,Oppo-FL30,Android,2
IMEI_000000000001786,1568-LJSZU,Xiaomi,Xiaomi-Nk40,Android,2
IMEI_000000000001787,7530-HDYDS,Samsung,Samsung-Pp83,Android,2
IMEI_000000000001788,7789-HKSBS,Nokia,Nokia-KE28,Android,1
IMEI_000000000001789,7416-CKTEP,Oppo,Oppo-ie03,Android,1
IMEI_000000000001790,2586-CWXVV,Huawei,Huawei-WV31,Android,1
IMEI_000000000001791,3096-IZETN,Samsung,Samsung-IK87,Android,2
IMEI_000000000001792,2348-KCJLT,Huawei,Huawei-XS71,Android,2
IMEI_000000000001793,8401-EMUWF,Apple,Apple-zr97,iOS,1
IMEI_000000000001794,4193-IBKSW,Huawei,Huawei-Om25,Android,2
IMEI_000000000001795,5377-NDTOU,Apple,Apple-pJ41,iOS,2
IMEI_000000000001796,5922-ABDVO,Samsung,Samsung-If61,Android,1
IMEI_000000000001797,2474-LCNUE,Oppo,Oppo-XB58,Android,2
IMEI_000000000001798,0839-QNXME,Samsung,Samsung-EY56,Android,2
IMEI_000000000001799,3506-OVLKD,Xiaomi,Xiaomi-Kr66,Android,1
IMEI_000000000001800,9172-ANCRX,Apple,Apple-wk08,iOS,2
IMEI_000000000001801,6650-VJONK,Huawei,Huawei-Ge68,Android,2
IMEI_000000000001802,2178-PMGCJ,Xiaomi,Xiaomi-us91,Android,1
IMEI_000000000001803,7492-TAFJD,Nokia,Nokia-ae87,Android,1
IMEI_000000000001804,2773-MADBQ,Xiaomi,Xiaomi-Kb78,Android,1
IMEI_000000000001805,6016-LVTJQ,Samsung,Samsung-pX12,Android,1
IMEI_000000000001806,7860-KSUGX,Samsung,Samsung-lO94,Android,1
IMEI_000000000001807,8966-KZXXA,Xiaomi,Xiaomi-AY74,Android,1
IMEI_000000000001808,6910-HADCM,Oppo,Oppo-kO54,Android,1
IMEI_000000000001809,4816-LXZYW,Oppo,Oppo-ld46,Android,2
IMEI_000000000001810,9606-PBKBQ,Apple,Apple-cB96,iOS,1
IMEI_000000000001811,5149-QYTTU,Nokia,Nokia-MJ60,Android,2
IMEI_000000000001812,2070-XYMFH,Apple,Apple-EY69,iOS,1
IMEI_000000000001813,2085-BOJKI,Oppo,Oppo-Il41,Android,2
IMEI_000000000001814,0817-HSUSE,Apple,Apple-Ap81,iOS,2
IMEI_000000000001815,5442-PPTJY,Huawei,Huawei-YH90,Android,1
IMEI_000000000001816,1927-QEWMY,Oppo,Oppo-Ty54,Android,2
IMEI_000000000001817,1663-MHLHE,Xiaomi,Xiaomi-eK61,Android,1
IMEI_000000000001818,5663-QBGIS,Oppo,Oppo-RZ94,Android,2
IMEI_000000000001819,4450-MDZFX,Apple,Apple-xv20,iOS,1
IMEI_000000000001820,6701-DHKWQ,Huawei,Huawei-fA59,Android,2
IMEI_000000000001821,7554-AKDQF,Xiaomi,Xiaomi-vL66,Android,2
IMEI_000000000001822,3536-IQCTX,Apple,Apple-WS62,iOS,2
IMEI_000000000001823,4911-BANWH,Apple,Apple-fT12,iOS,2
IMEI_000000000001824,8496-EJAUI,Apple,Apple-Uv29,iOS,1
IMEI_000000000001825,0794-YVSGE,Xiaomi,Xiaomi-gF86,Android,1
IMEI_000000000001826,5423-BHIXO,Oppo,Oppo-QW75,Android,2
IMEI_000000000001827,6908-VVYHM,Xiaomi,Xiaomi-ZV43,Android,2
IMEI_000000000001828,2959-EEXWB,Xiaomi,Xiaomi-Jg40,Android,2
IMEI_000000000001829,1839-UMACK,Huawei,Huawei-zt14,Android,2
IMEI_000000000001830,3030-YDNRM,Oppo,Oppo-CW57,Android,1
IMEI_000000000001831,7321-KKSDU,Apple,Apple-OI89,iOS,1
IMEI_000000000001832,3402-XRIUO,Xiaomi,Xiaomi-pN05,Android,1
IMEI_000000000001833,3132-TVFDZ,Nokia,Nokia-JR47,Android,1
IMEI_000000000001834,8286-AFUYI,Nokia,Nokia-mq86,Android,1
IMEI_000000000001835,8080-DDEMJ,Xiaomi,Xiaomi-Df46,Android,2
IMEI_000000000001836,8356-WUAOJ,Nokia,Nokia-Qz96,Android,2
IMEI_000000000001837,6365-MTGZX,Nokia,Nokia-Ek88,Android,1
IMEI_000000000001838,1349-WXNGG,Apple,Apple-eS96,iOS,2
IMEI_000000000001839,8058-DMYRU,Apple,Apple-Dy63,iOS,2
IMEI_000000000001840,9350-ZXYJC,Oppo,Oppo-pl82,Android,1
IMEI_000000000001841,6990-YNRIO,Nokia,Nokia-YY32,Android,2
IMEI_000000000001842,8958-JPTRR,Huawei,Huawei-Xy18,Android,2
IMEI_000000000001843,6959-GQEGV,Samsung,Samsung-vA88,Android,2
IMEI_000000000001844,3173-WSSUE,Huawei,Huawei-dW76,Android,2
IMEI_000000000001845,1265-HVPZB,Huawei,Huawei-jd00,Android,1
IMEI_000000000001846,4115-UMJFQ,Nokia,Nokia-xB22,Android,2
IMEI_000000000001847,7369-TRPFD,Oppo,Oppo-gd85,Android,2
IMEI_000000000001848,1098-KFQEC,Huawei,Huawei-rT57,Android,1
IMEI_000000000001849,7190-XHTWJ,Huawei,Huawei-tv68,Android,2
IMEI_000000000001850,0621-TWIEM,Xiaomi,Xiaomi-pI15,Android,2
IMEI_000000000001851,3537-RYBHH,Xiaomi,Xiaomi-YC24,Android,2
IMEI_000000000001852,2485-ITVKB,Samsung,Samsung-pQ78,Android,2
IMEI_000000000001853,3669-OYSJI,Apple,Apple-NO19,iOS,2
IMEI_000000000001854,1612-EOHDH,Samsung,Samsung-Ic62,Android,1
IMEI_000000000001855,6702-OHFWR,Xiaomi,Xiaomi-ej72,Android,2
IMEI_000000000001856,5296-BFCYD,Huawei,Huawei-jF29,Android,2
IMEI_000000000001857,4510-PYUSH,Samsung,Samsung-LQ14,Android,2
IMEI_000000000001858,9359-JANWS,Apple,Apple-sH89,iOS,2
IMEI_000000000001859,7517-SAWMO,Oppo,Oppo-bO73,Android,1
IMEI_000000000001860,4143-HHPMK,Huawei,Huawei-qN52,Android,2
IMEI_000000000001861,3279-DYZQM,Nokia,Nokia-Bz48,Android,2
IMEI_000000000001862,7054-LGEQW,Apple,Apple-Ih86,iOS,1
IMEI_000000000001863,0523-VNGTF,Apple,Apple-mJ81,iOS,2
IMEI_000000000001864,9575-IWCAZ,Nokia,Nokia-Je17,Android,1
IMEI_000000000001865,7105-MXJLL,Oppo,Oppo-mE09,Android,2
IMEI_000000000001866,7064-FRRSW,Samsung,Samsung-CS03,Android,2
IMEI_000000000001867,7940-UQQUG,Nokia,Nokia-Sn47,Android,1
IMEI_000000000001868,0923-PNFUB,Xiaomi,Xiaomi-JP67,Android,1
IMEI_000000000001869,3961-SXAXY,Apple,Apple-Sq95,iOS,1
IMEI_000000000001870,7010-BRBUU,Huawei,Huawei-qE41,Android,2
IMEI_000000000001871,3566-HJGPK,Samsung,Samsung-Se37,Android,1
IMEI_000000000001872,3062-ICYZQ,Samsung,Samsung-PC57,Android,1
IMEI_000000000001873,9938-PRCVK,Samsung,Samsung-zB41,Android,1
IMEI_000000000001874,0973-KYVNF,Xiaomi,Xiaomi-jm92,Android,1
IMEI_000000000001875,5129-HHMZC,Xiaomi,Xiaomi-sX85,Android,2
IMEI_000000000001876,9637-CDTKZ,Apple,Apple-LP98,iOS,2
IMEI_000000000001877,3946-JEWRQ,Nokia,Nokia-Ik38,Android,2
IMEI_000000000001878,7873-CVMAW,Samsung,Samsung-mH14,Android,2
IMEI_000000000001879,0463-WZZKO,Xiaomi,Xiaomi-YA59,Android,1
IMEI_000000000001880,3494-JCHRQ,Oppo,Oppo-yC43,Android,2
IMEI_000000000001881,6474-FVJLC,Xiaomi,Xiaomi-pK83,Android,2
IMEI_000000000001882,4524-QCSSM,Oppo,Oppo-tB35,Android,2
IMEI_000000000001883,5832-EXGTT,Apple,Apple-dd35,iOS,2
IMEI_000000000001884,8840-DQLGN,Xiaomi,Xiaomi-HZ75,Android,1
IMEI_000000000001885,2039-JONDJ,Samsung,Samsung-hB43,Android,1
IMEI_000000000001886,7217-JYHOQ,Nokia,Nokia-sR21,Android,2
IMEI_000000000001887,6695-FRVEC,Samsung,Samsung-lK21,Android,1
IMEI_000000000001888,4547-LYTDD,Samsung,Samsung-fN40,Android,1
IMEI_000000000001889,9894-QMIMJ,Apple,Apple-Us25,iOS,1
IMEI_000000000001890,8069-YQQAJ,Xiaomi,Xiaomi-JA15,Android,2
IMEI_000000000001891,6770-XUAGN,Huawei,Huawei-KP43,Android,2
IMEI_000000000001892,4193-ORFCL,Xiaomi,Xiaomi-Ub53,Android,1
IMEI_000000000001893,1636-NTNCO,Nokia,Nokia-DV40,Android,1
IMEI_000000000001894,3466-WAESX,Samsung,Samsung-KS12,Android,1
IMEI_000000000001895,9281-PKKZE,Xiaomi,Xiaomi-yD15,Android,2
IMEI_000000000001896,3638-VBZTA,Apple,Apple-rq45,iOS,1
IMEI_000000000001897,7459-IMVYU,Huawei,Huawei-pb30,Android,2
IMEI_000000000001898,7776-QWNFX,Xiaomi,Xiaomi-CU12,Android,2
IMEI_000000000001899,6689-TCZHQ,Apple,Apple-hH78,iOS,2
IMEI_000000000001900,8563-OYMQY,Samsung,Samsung-Iu35,Android,1
IMEI_000000000001901,0754-EEBDC,Huawei,Huawei-cG63,Android,1
IMEI_000000000001902,5777-ZPQNC,Oppo,Oppo-rs21,Android,2
IMEI_000000000001903,1951-IEYXM,Huawei,Huawei-GM84,Android,2
IMEI_000000000001904,3318-NMQXL,Nokia,Nokia-IV63,Android,2
IMEI_000000000001905,3143-ILDAL,Samsung,Samsung-ie53,Android,1
IMEI_000000000001906,1022-RKXDR,Samsung,Samsung-Kv08,Android,2
IMEI_000000000001907,2361-FJWNO,Oppo,Oppo-EB14,Android,2
IMEI_000000000001908,2272-UOINI,Apple,Apple-au84,iOS,1
IMEI_000000000001909,8232-UTFOZ,Xiaomi,Xiaomi-nt40,Android,2
IMEI_000000000001910,3750-YHRYO,Huawei,Huawei-YJ66,Android,2
IMEI_000000000001911,6637-KYRCV,Xiaomi,Xiaomi-zG77,Android,2
IMEI_000000000001912,5668-MEISB,Nokia,Nokia-zU33,Android,1
IMEI_000000000001913,0129-QMPDR,Samsung,Samsung-sU65,Android,1
IMEI_000000000001914,7188-CBBBA,Huawei,Huawei-Yq43,Android,1
IMEI_000000000001915,5356-CSVSQ,Oppo,Oppo-wX15,Android,1
IMEI_000000000001916,3221-CJMSG,Oppo,Oppo-Gw08,Android,2
IMEI_000000000001917,4720-VSTSI,Huawei,Huawei-mT65,Android,1
IMEI_000000000001918,3219-JQRSL,Huawei,Huawei-VJ30,Android,1
IMEI_000000000001919,2801-NISEI,Samsung,Samsung-IO37,Android,2
IMEI_000000000001920,3946-MHCZW,Oppo,Oppo-kX86,Android,2
IMEI_000000000001921,4623-ZKHLY,Oppo,Oppo-iv65,Android,1
IMEI_000000000001922,6732-VAILE,Oppo,Oppo-Ce44,Android,1
IMEI_000000000001923,8201-AAXCB,Apple,Apple-zz06,iOS,1
IMEI_000000000001924,7696-CFTAT,Apple,Apple-mz95,iOS,1
IMEI_000000000001925,1845-CSBRZ,Apple,Apple-EC98,iOS,2
IMEI_000000000001926,2123-VSCOT,Oppo,Oppo-ZT60,Android,2
IMEI_000000000001927,6651-AZVTJ,Nokia,Nokia-bw63,Android,1
IMEI_000000000001928,4566-GOLUK,Samsung,Samsung-yn88,Android,1
IMEI_000000000001929,2484-DGXPZ,Samsung,Samsung-Wu26,Android,1
IMEI_000000000001930,2018-QKYGT,Huawei,Huawei-bw46,Android,2
IMEI_000000000001931,2792-VPPET,Oppo,Oppo-nq37,Android,1
IMEI_000000000001932,7409-JURKQ,Samsung,Samsung-KC07,Android,2
IMEI_000000000001933,3247-MHJKM,Huawei,Huawei-Mv15,Android,2
IMEI_000000000001934,1964-SVLEA,Huawei,Huawei-TN43,Android,1
IMEI_000000000001935,4587-NUKOX,Nokia,Nokia-Fb22,Android,1
IMEI_000000000001936,7297-DVYGA,Huawei,Huawei-gF84,Android,2
IMEI_000000000001937,2239-CGBUZ,Samsung,Samsung-TL64,Android,2
IMEI_000000000001938,0854-UYHZD,Nokia,Nokia-Kb88,Android,2
IMEI_000000000001939,7243-LCGGZ,Oppo,Oppo-sM08,Android,2
IMEI_000000000001940,8267-KFGYD,Xiaomi,Xiaomi-OX33,Android,1
IMEI_000000000001941,4890-VMUAV,Samsung,Samsung-jX23,Android,2
IMEI_000000000001942,9261-WDCAF,Xiaomi,Xiaomi-Dl49,Android,1
IMEI_000000000001943,3764-MNMOI,Huawei,Huawei-lJ00,Android,1
IMEI_000000000001944,7442-YGZFK,Xiaomi,Xiaomi-Hp70,Android,2
IMEI_000000000001945,0420-BWTPW,Huawei,Huawei-Ya79,Android,1
IMEI_000000000001946,8229-BUJHX,Huawei,Huawei-Ar17,Android,1
IMEI_000000000001947,7449-HVPIV,Xiaomi,Xiaomi-rr46,Android,1
IMEI_000000000001948,5504-WSIUR,Nokia,Nokia-FC00,Android,1
IMEI_000000000001949,8183-ONMXC,Apple,Apple-zi05,iOS,2
IMEI_000000000001950,8466-PZBLH,Nokia,Nokia-zp31,Android,1
IMEI_000000000001951,9614-RMGHA,Apple,Apple-Rx49,iOS,1
IMEI_000000000001952,8735-IJJEG,Samsung,Samsung-xb80,Android,1
IMEI_000000000001953,0564-MUUQK,Xiaomi,Xiaomi-NA58,Android,1
IMEI_000000000001954,5054-IEXZT,Xiaomi,Xiaomi-FU24,Android,1
IMEI_000000000001955,5834-ASPWA,Samsung,Samsung-Cv31,Android,1
IMEI_000000000001956,0701-RFGFI,Samsung,Samsung-sB32,Android,2
IMEI_000000000001957,0019-EFAEP,Huawei,Huawei-FZ43,Android,2
IMEI_000000000001958,5619-PTMIK,Apple,Apple-nj19,iOS,1
IMEI_000000000001959,3737-XBQDD,Nokia,Nokia-UC19,Android,2
IMEI_000000000001960,5882-CMAZQ,Xiaomi,Xiaomi-rN05,Android,1
IMEI_000000000001961,5846-QFDFI,Oppo,Oppo-Zy64,Android,2
IMEI_000000000001962,4445-KWOKW,Nokia,Nokia-VA18,Android,1
IMEI_000000000001963,3511-APPBJ,Samsung,Samsung-QU02,Android,2
IMEI_000000000001964,7967-HYCDE,Huawei,Huawei-qO52,Android,1
IMEI_000000000001965,2430-RRYUW,Oppo,Oppo-FX16,Android,2
IMEI_000000000001966,3948-XHGNA,Samsung,Samsung-oR32,Android,2
IMEI_000000000001967,3723-BFBGR,Samsung,Samsung-sk10,Android,1
IMEI_000000000001968,0565-IYCGT,Apple,Apple-nF66,iOS,1
IMEI_000000000001969,5447-WZAFP,Oppo,Oppo-Kd81,Android,1
IMEI_000000000001970,5110-CHOPY,Nokia,Nokia-SD41,Android,1
IMEI_000000000001971,5445-UTODQ,Samsung,Samsung-bb00,Android,1
IMEI_000000000001972,4425-OWHWB,Oppo,Oppo-Se28,Android,1
IMEI_000000000001973,7892-QVYKW,Apple,Apple-sV53,iOS,2
IMEI_000000000001974,9675-ICXCT,Oppo,Oppo-rQ21,Android,1
IMEI_000000000001975,1024-VRZHF,Oppo,Oppo-wB30,Android,2
IMEI_000000000001976,4703-MQYKT,Apple,Apple-fR69,iOS,1
IMEI_000000000001977,9497-QCMMS,Samsung,Samsung-Ib58,Android,2
IMEI_000000000001978,5692-ICXLW,Samsung,Samsung-pp13,Android,2
IMEI_000000000001979,0602-DDUML,Nokia,Nokia-Uq10,Android,2
IMEI_000000000001980,2208-MPXIO,Xiaomi,Xiaomi-cv66,Android,1
IMEI_000000000001981,1960-UYCNN,Nokia,Nokia-iF65,Android,1
IMEI_000000000001982,0348-SDKOL,Xiaomi,Xiaomi-sb14,Android,1
IMEI_000000000001983,3190-FZATL,Xiaomi,Xiaomi-XO34,Android,1
IMEI_000000000001984,7336-RLLRH,Oppo,Oppo-Qq56,Android,2
